time,sp,w,value,scenario
100,Anchoa mitchilli,9.39,57314.60921239112,rcp85
100,Clupea harengus,9.39,116372721.27982181,rcp85
100,Gadus morhua,9.39,4950.264083626265,rcp85
100,Glyptocephalus cynoglossus,9.39,80261.0615572837,rcp85
100,Limanda ferruginea,9.39,20985917.045034952,rcp85
100,Lophius americanus,9.39,3627.3853709428226,rcp85
100,Melanogrammus aeglefinus,9.39,1451222.1815667178,rcp85
100,Merluccius bilinearis,9.39,1614239.6594611837,rcp85
100,Myoxocephalus octodecemspinosus,9.39,11498.836182209678,rcp85
100,Paralichthys dentatus,9.39,436706.47663063987,rcp85
100,Pseudopleuronectes americanus,9.39,212009.09148723527,rcp85
100,Rostroraja eglanteria,9.39,736.9815122952413,rcp85
100,Squalus acanthias,9.39,539353.0291989308,rcp85
100,Urophycis chuss,9.39,33149.817704180175,rcp85
100,Urophycis tenuis,9.39,6391.202380156152,rcp85
100,Zoarces americanus,9.39,6083.694660258521,rcp85
100,Alosa pseudoharengus,11.2,900550.7061021999,rcp85
100,Alosa sapidissima,11.2,211575.91025970023,rcp85
100,Ammodytes dubius,11.2,7192095.565332249,rcp85
100,Anchoa mitchilli,11.2,50588.9935515246,rcp85
100,Clupea harengus,11.2,100157854.71665496,rcp85
100,Gadus morhua,11.2,4385.021120291716,rcp85
100,Glyptocephalus cynoglossus,11.2,70574.39598738372,rcp85
100,Limanda ferruginea,11.2,17957024.831555977,rcp85
100,Lophius americanus,11.2,3173.741478074857,rcp85
100,Melanogrammus aeglefinus,11.2,1261897.8419044905,rcp85
100,Merluccius bilinearis,11.2,1401875.043579434,rcp85
100,Myoxocephalus octodecemspinosus,11.2,10176.469012048135,rcp85
100,Paralichthys dentatus,11.2,383967.43717750494,rcp85
100,Pseudopleuronectes americanus,11.2,185920.88279275593,rcp85
100,Rostroraja eglanteria,11.2,647.5043431873522,rcp85
100,Squalus acanthias,11.2,461362.3610195904,rcp85
100,Urophycis chuss,11.2,28824.721466470084,rcp85
100,Urophycis tenuis,11.2,5678.3221385559455,rcp85
100,Zoarces americanus,11.2,5295.092094751333,rcp85
100,Alosa pseudoharengus,13.4,787997.8174272903,rcp85
100,Alosa sapidissima,13.4,184201.5856784258,rcp85
100,Ammodytes dubius,13.4,6314053.247728531,rcp85
100,Anchoa mitchilli,13.4,44245.432298627646,rcp85
100,Clupea harengus,13.4,86077131.0820905,rcp85
100,Gadus morhua,13.4,3887.3006767954507,rcp85
100,Glyptocephalus cynoglossus,13.4,62037.00072899897,rcp85
100,Limanda ferruginea,13.4,15490904.73228341,rcp85
100,Lophius americanus,13.4,2779.423249670107,rcp85
100,Melanogrammus aeglefinus,13.4,1096500.9908203,rcp85
100,Merluccius bilinearis,13.4,1221256.153584551,rcp85
100,Myoxocephalus octodecemspinosus,13.4,9015.256790268204,rcp85
100,Paralichthys dentatus,13.4,337638.42134299316,rcp85
100,Pseudopleuronectes americanus,13.4,163015.1494425807,rcp85
100,Rostroraja eglanteria,13.4,568.5441951052858,rcp85
100,Squalus acanthias,13.4,394193.7676837257,rcp85
100,Urophycis chuss,13.4,25052.577157382086,rcp85
100,Urophycis tenuis,13.4,5063.8734159469805,rcp85
100,Zoarces americanus,13.4,4606.695608666572,rcp85
100,Alosa pseudoharengus,15.9,689030.7133659621,rcp85
100,Alosa sapidissima,15.9,160216.70132548487,rcp85
100,Ammodytes dubius,15.9,4316112.553694229,rcp85
100,Anchoa mitchilli,15.9,38094.26345416936,rcp85
100,Clupea harengus,15.9,73871163.01477784,rcp85
100,Gadus morhua,15.9,3445.0482365558696,rcp85
100,Glyptocephalus cynoglossus,15.9,54503.34175984399,rcp85
100,Limanda ferruginea,15.9,14063791.467354923,rcp85
100,Lophius americanus,15.9,2433.184493860998,rcp85
100,Melanogrammus aeglefinus,15.9,952084.2467471989,rcp85
100,Merluccius bilinearis,15.9,1062958.4784303773,rcp85
100,Myoxocephalus octodecemspinosus,15.9,7986.294482710797,rcp85
100,Paralichthys dentatus,15.9,296766.5000444098,rcp85
100,Pseudopleuronectes americanus,15.9,142870.41517422313,rcp85
100,Rostroraja eglanteria,15.9,498.9076360031499,rcp85
100,Squalus acanthias,15.9,336337.9143529936,rcp85
100,Urophycis chuss,15.9,21757.109982530776,rcp85
100,Urophycis tenuis,15.9,4516.742029231887,rcp85
100,Zoarces americanus,15.9,4004.959869395163,rcp85
100,Alosa pseudoharengus,19,602087.3787586247,rcp85
100,Alosa sapidissima,19,139226.74739979906,rcp85
100,Ammodytes dubius,19,2572807.439972402,rcp85
100,Anchoa mitchilli,19,11033.026210558353,rcp85
100,Clupea harengus,19,63309333.117987335,rcp85
100,Gadus morhua,19,3052.2812637359034,rcp85
100,Glyptocephalus cynoglossus,19,47859.17374706225,rcp85
100,Limanda ferruginea,19,15436303.169120068,rcp85
100,Lophius americanus,19,2129.462125495211,rcp85
100,Melanogrammus aeglefinus,19,826137.351303006,rcp85
100,Merluccius bilinearis,19,924367.224940797,rcp85
100,Myoxocephalus octodecemspinosus,19,7074.877383420491,rcp85
100,Paralichthys dentatus,19,260735.81363258773,rcp85
100,Pseudopleuronectes americanus,19,125169.14772371226,rcp85
100,Rostroraja eglanteria,19,437.53657342918183,rcp85
100,Squalus acanthias,19,286607.6312335927,rcp85
100,Urophycis chuss,19,18881.526067101742,rcp85
100,Urophycis tenuis,19,4029.536768168625,rcp85
100,Zoarces americanus,19,3479.625009901873,rcp85
100,Alosa pseudoharengus,22.6,525776.040652392,rcp85
100,Alosa sapidissima,22.6,120885.41229502617,rcp85
100,Ammodytes dubius,22.6,1354756.1426904136,rcp85
100,Clupea harengus,22.6,54187066.81328812,rcp85
100,Gadus morhua,22.6,2703.655792451924,rcp85
100,Glyptocephalus cynoglossus,22.6,42002.84004431,rcp85
100,Limanda ferruginea,22.6,19326108.31338742,rcp85
100,Lophius americanus,22.6,1863.2694694812885,rcp85
100,Melanogrammus aeglefinus,22.6,716427.0307282759,rcp85
100,Merluccius bilinearis,22.6,803124.6625157112,rcp85
100,Myoxocephalus octodecemspinosus,22.6,6267.871376917473,rcp85
100,Paralichthys dentatus,22.6,228996.5072993544,rcp85
100,Pseudopleuronectes americanus,22.6,109627.95715379786,rcp85
100,Rostroraja eglanteria,22.6,383.488174000294,rcp85
100,Squalus acanthias,22.6,243948.95770696565,rcp85
100,Urophycis chuss,22.6,16375.262276868165,rcp85
100,Urophycis tenuis,22.6,3595.667286718674,rcp85
100,Zoarces americanus,22.6,3021.5497820460064,rcp85
100,Alosa pseudoharengus,27,458856.78068494453,rcp85
100,Alosa sapidissima,27,104911.60264981819,rcp85
100,Ammodytes dubius,27,592831.3752610167,rcp85
100,Clupea harengus,27,46324841.85314512,rcp85
100,Gadus morhua,27,2394.3958537562708,rcp85
100,Glyptocephalus cynoglossus,27,36843.90713893825,rcp85
100,Limanda ferruginea,27,19864955.38391803,rcp85
100,Lophius americanus,27,1630.1342811953311,rcp85
100,Melanogrammus aeglefinus,27,620966.5874700915,rcp85
100,Merluccius bilinearis,27,697105.2346382479,rcp85
100,Myoxocephalus octodecemspinosus,27,5553.537888973701,rcp85
100,Paralichthys dentatus,27,201057.8987972969,rcp85
100,Pseudopleuronectes americanus,27,95993.78187113645,rcp85
100,Rostroraja eglanteria,27,335.9226322447962,rcp85
100,Squalus acanthias,27,207427.2496364985,rcp85
100,Urophycis chuss,27,14193.290678034,rcp85
100,Urophycis tenuis,27,3209.255507828732,rcp85
100,Zoarces americanus,27,2622.585549092977,rcp85
100,Alosa pseudoharengus,32.2,400227.5600568793,rcp85
100,Alosa sapidissima,32.2,91200.21302511453,rcp85
100,Ammodytes dubius,32.2,177226.3853277807,rcp85
100,Clupea harengus,32.2,39575016.12527937,rcp85
100,Gadus morhua,32.2,2120.232595321452,rcp85
100,Glyptocephalus cynoglossus,32.2,32301.965050208517,rcp85
100,Limanda ferruginea,32.2,16852847.467676364,rcp85
100,Lophius americanus,32.2,1426.094154444903,rcp85
100,Melanogrammus aeglefinus,32.2,537992.0493439429,rcp85
100,Merluccius bilinearis,32.2,604467.3170393601,rcp85
100,Myoxocephalus octodecemspinosus,32.2,4921.445277088072,rcp85
100,Paralichthys dentatus,32.2,176482.37772499595,rcp85
100,Pseudopleuronectes americanus,32.2,84041.65829007869,rcp85
100,Rostroraja eglanteria,32.2,294.0922601101657,rcp85
100,Squalus acanthias,32.2,176217.72362372925,rcp85
100,Urophycis chuss,32.2,12295.699712395975,rcp85
100,Urophycis tenuis,32.2,2865.0832239661245,rcp85
100,Zoarces americanus,32.2,2275.4936687269983,rcp85
100,Alosa pseudoharengus,38.4,348921.41375904944,rcp85
100,Alosa sapidissima,38.4,80406.56447512185,rcp85
100,Ammodytes dubius,38.4,5418.585538938075,rcp85
100,Clupea harengus,38.4,33867366.75403632,rcp85
100,Gadus morhua,38.4,1877.3488836119152,rcp85
100,Glyptocephalus cynoglossus,38.4,28305.555785073626,rcp85
100,Limanda ferruginea,38.4,13212485.517423121,rcp85
100,Lophius americanus,38.4,1247.6372110336952,rcp85
100,Melanogrammus aeglefinus,38.4,465940.7831413051,rcp85
100,Merluccius bilinearis,38.4,523605.1037598818,rcp85
100,Myoxocephalus octodecemspinosus,38.4,4362.319818465556,rcp85
100,Paralichthys dentatus,38.4,154879.94503049157,rcp85
100,Pseudopleuronectes americanus,38.4,73571.78773168295,rcp85
100,Rostroraja eglanteria,38.4,257.3317439098003,rcp85
100,Squalus acanthias,38.4,149594.8937725622,rcp85
100,Urophycis chuss,38.4,10647.164254538111,rcp85
100,Urophycis tenuis,38.4,2558.514931000675,rcp85
100,Zoarces americanus,38.4,1973.8558264297906,rcp85
100,Alosa pseudoharengus,45.7,304151.33988585236,rcp85
100,Alosa sapidissima,45.7,76476.1257350484,rcp85
100,Clupea harengus,45.7,29446215.252905745,rcp85
100,Gadus morhua,45.7,1662.3296559468167,rcp85
100,Glyptocephalus cynoglossus,45.7,24791.20511845962,rcp85
100,Limanda ferruginea,45.7,9852976.779481802,rcp85
100,Lophius americanus,45.7,1091.6239830033478,rcp85
100,Melanogrammus aeglefinus,45.7,403430.5103034042,rcp85
100,Merluccius bilinearis,45.7,453071.63882726716,rcp85
100,Myoxocephalus octodecemspinosus,45.7,3867.880242147976,rcp85
100,Paralichthys dentatus,45.7,135903.31856125835,rcp85
100,Pseudopleuronectes americanus,45.7,64406.36569249798,rcp85
100,Rostroraja eglanteria,45.7,225.04943398904442,rcp85
100,Squalus acanthias,45.7,126921.50971972132,rcp85
100,Urophycis chuss,45.7,9216.38002930406,rcp85
100,Urophycis tenuis,45.7,2285.4155222884488,rcp85
100,Zoarces americanus,45.7,1711.979610466038,rcp85
100,Alosa pseudoharengus,54.5,265603.8188906164,rcp85
100,Alosa sapidissima,54.5,86960.51698918958,rcp85
100,Clupea harengus,54.5,27882416.806863386,rcp85
100,Gadus morhua,54.5,1472.1189948552067,rcp85
100,Glyptocephalus cynoglossus,54.5,21702.55873297046,rcp85
100,Limanda ferruginea,54.5,6864983.874849423,rcp85
100,Lophius americanus,54.5,955.24269325972,rcp85
100,Melanogrammus aeglefinus,54.5,349240.7103577308,rcp85
100,Merluccius bilinearis,54.5,391559.192774435,rcp85
100,Myoxocephalus octodecemspinosus,54.5,3430.7286481357655,rcp85
100,Paralichthys dentatus,54.5,119243.53836181047,rcp85
100,Pseudopleuronectes americanus,54.5,56387.30293115121,rcp85
100,Rostroraja eglanteria,54.5,196.71954919235515,rcp85
100,Squalus acanthias,54.5,107639.5754366705,rcp85
100,Urophycis chuss,54.5,7975.6525962274245,rcp85
100,Urophycis tenuis,54.5,2042.0938404453725,rcp85
100,Zoarces americanus,54.5,1484.8243522450862,rcp85
100,Alosa pseudoharengus,65,234996.07662643385,rcp85
100,Alosa sapidissima,65,104169.43824797387,rcp85
100,Clupea harengus,65,32159513.10563247,rcp85
100,Gadus morhua,65,1303.9812170213634,rcp85
100,Glyptocephalus cynoglossus,65,18989.604011346793,rcp85
100,Limanda ferruginea,65,4133216.667819607,rcp85
100,Lophius americanus,65,835.9078812626901,rcp85
100,Melanogrammus aeglefinus,65,302294.29457912396,rcp85
100,Merluccius bilinearis,65,337815.98074885167,rcp85
100,Myoxocephalus octodecemspinosus,65,3044.2019597206763,rcp85
100,Paralichthys dentatus,65,104626.02688289764,rcp85
100,Pseudopleuronectes americanus,65,49373.578324400274,rcp85
100,Rostroraja eglanteria,65,171.87519306219727,rcp85
100,Squalus acanthias,65,91260.62222373506,rcp85
100,Urophycis chuss,65,6900.438630595183,rcp85
100,Urophycis tenuis,65,1825.2288843702313,rcp85
100,Zoarces americanus,65,1287.9206910098453,rcp85
100,Alosa pseudoharengus,77.5,222774.64710939032,rcp85
100,Alosa sapidissima,77.5,101696.69957650434,rcp85
100,Clupea harengus,77.5,38907955.34702403,rcp85
100,Gadus morhua,77.5,1155.4641783846448,rcp85
100,Glyptocephalus cynoglossus,77.5,16607.96369326468,rcp85
100,Limanda ferruginea,77.5,756942.2656990447,rcp85
100,Lophius americanus,77.5,731.0420233599583,rcp85
100,Melanogrammus aeglefinus,77.5,261636.85436050576,rcp85
100,Merluccius bilinearis,77.5,290454.26205903536,rcp85
100,Myoxocephalus octodecemspinosus,77.5,2702.129086480582,rcp85
100,Paralichthys dentatus,77.5,91807.02233152509,rcp85
100,Pseudopleuronectes americanus,77.5,43237.43167866956,rcp85
100,Rostroraja eglanteria,77.5,150.1020918592752,rcp85
100,Squalus acanthias,77.5,77353.61973102867,rcp85
100,Urophycis chuss,77.5,5968.731669714678,rcp85
100,Urophycis tenuis,77.5,1631.751342546218,rcp85
100,Zoarces americanus,77.5,1117.2642304696124,rcp85
100,Alosa pseudoharengus,92.5,247496.96805467995,rcp85
100,Alosa sapidissima,92.5,88314.03420695056,rcp85
100,Clupea harengus,92.5,36858001.581746526,rcp85
100,Gadus morhua,92.5,1024.3736279370685,rcp85
100,Glyptocephalus cynoglossus,92.5,14518.51532409266,rcp85
100,Limanda ferruginea,92.5,5.9506091109168185e-167,rcp85
100,Lophius americanus,92.5,638.3043110257657,rcp85
100,Melanogrammus aeglefinus,92.5,226435.18463815888,rcp85
100,Merluccius bilinearis,92.5,248319.1401243166,rcp85
100,Myoxocephalus octodecemspinosus,92.5,2399.034657635224,rcp85
100,Paralichthys dentatus,92.5,80570.37540559671,rcp85
100,Pseudopleuronectes americanus,92.5,37866.21592234119,rcp85
100,Rostroraja eglanteria,92.5,131.032976280036,rcp85
100,Squalus acanthias,92.5,65547.63913111534,rcp85
100,Urophycis chuss,92.5,5161.3529135836725,rcp85
100,Urophycis tenuis,92.5,1458.9109983317314,rcp85
100,Zoarces americanus,92.5,969.3536966347941,rcp85
100,Alosa pseudoharengus,110,286863.1752471888,rcp85
100,Alosa sapidissima,110,73823.63516926231,rcp85
100,Clupea harengus,110,30005927.57442164,rcp85
100,Gadus morhua,110,908.7542544263196,rcp85
100,Glyptocephalus cynoglossus,110,12687.722020170475,rcp85
100,Limanda ferruginea,110,6.2405058786638065e-162,rcp85
100,Lophius americanus,110,556.2628092116237,rcp85
100,Melanogrammus aeglefinus,110,195971.31808830556,rcp85
100,Merluccius bilinearis,110,211154.4464684418,rcp85
100,Myoxocephalus octodecemspinosus,110,2130.8421449236794,rcp85
100,Paralichthys dentatus,110,70724.64301258819,rcp85
100,Pseudopleuronectes americanus,110,33164.90789344071,rcp85
100,Rostroraja eglanteria,110,114.34253763331667,rcp85
100,Squalus acanthias,110,55533.898303472495,rcp85
100,Urophycis chuss,110,4462.1255002961925,rcp85
100,Urophycis tenuis,110,1304.4856455768934,rcp85
100,Zoarces americanus,110,841.2128122225232,rcp85
100,Alosa pseudoharengus,131,277732.6588837816,rcp85
100,Alosa sapidissima,131,60507.41703798572,rcp85
100,Clupea harengus,131,22905022.26156923,rcp85
100,Gadus morhua,131,806.8616552575007,rcp85
100,Glyptocephalus cynoglossus,131,11091.40027029212,rcp85
100,Limanda ferruginea,131,3.643305655781974e-157,rcp85
100,Lophius americanus,131,483.8595923444354,rcp85
100,Melanogrammus aeglefinus,131,169620.5777970818,rcp85
100,Merluccius bilinearis,131,178860.48540403508,rcp85
100,Myoxocephalus octodecemspinosus,131,1896.0122497813568,rcp85
100,Paralichthys dentatus,131,62100.47587430594,rcp85
100,Pseudopleuronectes americanus,131,29051.315320114627,rcp85
100,Rostroraja eglanteria,131,99.74289901891925,rcp85
100,Squalus acanthias,131,47049.11906941261,rcp85
100,Urophycis chuss,131,3857.096879634577,rcp85
100,Urophycis tenuis,131,1166.5778637114727,rcp85
100,Zoarces americanus,131,730.2630491420808,rcp85
100,Alosa pseudoharengus,157,244164.4340494347,rcp85
100,Alosa sapidissima,157,48500.844714552855,rcp85
100,Clupea harengus,157,16566959.242251072,rcp85
100,Gadus morhua,157,717.1370045365445,rcp85
100,Glyptocephalus cynoglossus,157,9737.3120253724,rcp85
100,Limanda ferruginea,157,1.2579326584890575e-152,rcp85
100,Lophius americanus,157,420.08270443764815,rcp85
100,Melanogrammus aeglefinus,157,146838.95488771284,rcp85
100,Merluccius bilinearis,157,151117.75584073714,rcp85
100,Myoxocephalus octodecemspinosus,157,1703.4424840984354,rcp85
100,Paralichthys dentatus,157,54548.272755312726,rcp85
100,Pseudopleuronectes americanus,157,25452.215766567017,rcp85
100,Rostroraja eglanteria,157,86.97955036611329,rcp85
100,Squalus acanthias,157,39864.707123794265,rcp85
100,Urophycis chuss,157,3333.929073738085,rcp85
100,Urophycis tenuis,157,1043.453059684054,rcp85
100,Zoarces americanus,157,634.2283123120752,rcp85
100,Alosa pseudoharengus,187,208755.52829798157,rcp85
100,Alosa sapidissima,187,37427.212082020524,rcp85
100,Clupea harengus,187,10956503.673793495,rcp85
100,Gadus morhua,187,638.1901449551153,rcp85
100,Glyptocephalus cynoglossus,187,8781.842135159925,rcp85
100,Limanda ferruginea,187,2.6193023372388397e-148,rcp85
100,Lophius americanus,187,364.06312722115,rcp85
100,Melanogrammus aeglefinus,187,127171.17579661337,rcp85
100,Merluccius bilinearis,187,127549.61181583197,rcp85
100,Myoxocephalus octodecemspinosus,187,1613.1644666444988,rcp85
100,Paralichthys dentatus,187,47936.03595399754,rcp85
100,Pseudopleuronectes americanus,187,22303.298565593883,rcp85
100,Rostroraja eglanteria,187,75.82769959493162,rcp85
100,Squalus acanthias,187,33784.52403597205,rcp85
100,Urophycis chuss,187,2881.8303078352383,rcp85
100,Urophycis tenuis,187,933.5672722955829,rcp85
100,Zoarces americanus,187,551.1190228178317,rcp85
100,Alosa pseudoharengus,223,176545.3270055403,rcp85
100,Alosa sapidissima,223,26412.41198324217,rcp85
100,Clupea harengus,223,5194360.430900414,rcp85
100,Gadus morhua,223,568.7854737973402,rcp85
100,Glyptocephalus cynoglossus,223,8995.66530087226,rcp85
100,Limanda ferruginea,223,3.1737676802465845e-144,rcp85
100,Lophius americanus,223,315.12725271940496,rcp85
100,Melanogrammus aeglefinus,223,110323.80749925808,rcp85
100,Merluccius bilinearis,223,107883.93820334332,rcp85
100,Myoxocephalus octodecemspinosus,223,1866.0299219426245,rcp85
100,Paralichthys dentatus,223,42147.44502638917,rcp85
100,Pseudopleuronectes americanus,223,19549.661775931057,rcp85
100,Rostroraja eglanteria,223,66.0889988981085,rcp85
100,Squalus acanthias,223,28642.55901856476,rcp85
100,Urophycis chuss,223,2491.502945786369,rcp85
100,Urophycis tenuis,223,835.6020810696793,rcp85
100,Zoarces americanus,223,479.219928728785,rcp85
100,Alosa pseudoharengus,266,147910.15324108125,rcp85
100,Alosa sapidissima,266,5321.435817142537,rcp85
100,Clupea harengus,266,5.5583786771660094e-133,rcp85
100,Gadus morhua,266,507.83563147902754,rcp85
100,Glyptocephalus cynoglossus,266,10356.316489978824,rcp85
100,Limanda ferruginea,266,2.1041694049359737e-140,rcp85
100,Lophius americanus,266,272.96782074763854,rcp85
100,Melanogrammus aeglefinus,266,96579.67944105908,rcp85
100,Merluccius bilinearis,266,92496.64064955626,rcp85
100,Myoxocephalus octodecemspinosus,266,2554.9515409472397,rcp85
100,Paralichthys dentatus,266,37080.13331853195,rcp85
100,Pseudopleuronectes americanus,266,17150.304731011238,rcp85
100,Rostroraja eglanteria,266,57.58860933609926,rcp85
100,Squalus acanthias,266,24303.889074016577,rcp85
100,Urophycis chuss,266,2155.3216678228905,rcp85
100,Urophycis tenuis,266,748.6197598340058,rcp85
100,Zoarces americanus,266,417.11918805953627,rcp85
100,Alosa pseudoharengus,317,122338.43081264544,rcp85
100,Alosa sapidissima,317,1.8385850207261596e-108,rcp85
100,Gadus morhua,317,454.3897842093267,rcp85
100,Glyptocephalus cynoglossus,317,10769.484852206333,rcp85
100,Limanda ferruginea,317,6.077381089355707e-137,rcp85
100,Lophius americanus,317,237.30343118397607,rcp85
100,Melanogrammus aeglefinus,317,88794.13182898234,rcp85
100,Merluccius bilinearis,317,84090.82205790267,rcp85
100,Myoxocephalus octodecemspinosus,317,2976.565714041617,rcp85
100,Paralichthys dentatus,317,32644.17971807156,rcp85
100,Pseudopleuronectes americanus,317,15088.391334906275,rcp85
100,Rostroraja eglanteria,317,50.17257100483173,rcp85
100,Squalus acanthias,317,20656.287966975116,rcp85
100,Urophycis chuss,317,1866.830434356643,rcp85
100,Urophycis tenuis,317,671.897457164964,rcp85
100,Zoarces americanus,317,363.63679804248517,rcp85
100,Alosa pseudoharengus,378,99058.79385567969,rcp85
100,Alosa sapidissima,378,3.2387399183166166e-106,rcp85
